1	2	2	[2]	TW(hoofd,prenom,stan)	0.777778	O	B-NP	2	det
24	stoplicht	stoplicht	[stop][licht]	N(soort,ev,basis,onz,stan)	0.800000	O	I-NP	21	obj1

1	een	een	[een]	LID(onbep,stan,agr)	0.999528	O	B-NP	2	det
2	bureau	bureau	[bureau]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	0	ROOT
3	met	met	[met]	VZ(init)	0.999761	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	6	det
5	geel	geel	[geel]	ADJ(vrij,basis,zonder)	0.500000	O	B-NP	6	None
6	kladblok	kladblok	[klad][blok]	N(soort,ev,basis,onz,stan)	0.960000	O	I-NP	3	obj1
7	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	3	obj1
8	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.950000	O	B-NP	9	det
9	mokken	mokken	[mok][en]	WW(inf,vrij,zonder)	0.843750	O	B-VP	7	cnj
10	dat	dat	[dat]	VNW(aanw,pron,stan,vol,3o,ev)	0.943396	O	B-SBAR	13	su
11	erg	erg	[erg]	ADJ(vrij,basis,zonder)	0.998435	O	B-ADJP	12	mod
12	rommelig	rommelig	[rommel][ig]	ADJ(vrij,basis,zonder)	0.983788	O	I-ADJP	13	predc
13	is	zijn	[zijn]	WW(pv,tgw,ev)	0.999447	O	B-VP	7	cnj

1	een	een	[een]	LID(onbep,stan,agr)	0.999907	O	B-NP	2	det
2	kinderfeestje	kinderfeest	[kind][feest][je]	N(soort,ev,dim,onz,stan)	0.999597	O	I-NP	10	cnj
3	met	met	[met]	VZ(init)	0.999761	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	6	det
5	roze	roos	[roze]	ADJ(prenom,basis,zonder)	0.978261	O	I-NP	6	mod
6	taart	taart	[taart]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	3	obj1
7	met	met	[met]	VZ(init)	0.999480	O	B-PP	6	mod
8	drie	drie	[drie]	TW(hoofd,prenom,stan)	0.928571	O	B-NP	9	det
9	lagen	laag	[laag][en]	N(soort,mv,basis)	1.000000	O	I-NP	7	obj1
10	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
11	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	12	det
12	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	10	cnj
13	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.969697	O	B-SBAR	12	mod
14	de	de	[de]	LID(bep,stan,rest)	0.999665	O	B-NP	15	det
15	taartschep	taartschep	[taart][schep]	N(soort,ev,basis,zijd,stan)	0.998984	O	I-NP	16	obj1
16	aanpakt	aanpakken	[aan][pak][t]	WW(pv,tgw,met-t)	0.998984	O	B-VP	13	body

1	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	2	det
2	stad	stad	[stad]	N(soort,ev,basis,zijd,stan)	0.999576	O	I-NP	7	su
3	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.800000	O	B-SBAR	2	mod
4	tegen	tegen	[tegen]	VZ(init)	0.995413	O	B-PP	7	mod
5	een	een	[een]	LID(onbep,stan,agr)	0.999038	O	B-NP	6	det
6	berg	berg	[berg]	N(soort,ev,basis,zijd,stan)	0.998984	O	I-NP	4	obj1
7	aanligt	aanliggen	[aan][lig][t]	WW(pv,tgw,met-t)	0.999772	O	B-VP	0	ROOT
8	met	met	[met]	VZ(init)	0.999761	O	B-PP	7	mod
9	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	11	det
10	grote	groot	[groot][e]	ADJ(prenom,basis,met-e,stan)	0.990145	O	I-NP	11	mod
11	klokkentoren	klokkentoren	[klokk][entor][en]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	12	cnj
12	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	8	obj1
13	groen	groen	[groen]	ADJ(prenom,basis,zonder)	0.952941	O	B-NP	14	mod
14	grasveld	grasveld	[gras][veld]	N(soort,ev,basis,onz,stan)	0.996804	O	I-NP	12	cnj

1	een	een	[een]	LID(onbep,stan,agr)	0.999528	O	B-NP	2	det
2	bord	bord	[bord]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	8	cnj
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	gevulde	vullen	[ge][vul][d][e]	WW(vd,prenom,met-e)	0.700000	O	B-NP	5	mod
5	paprika	paprika	[paprika]	N(soort,ev,basis,zijd,stan)	0.999633	O	I-NP	3	obj1
6	,	,	[,]	LET()	1.000000	O	O	5	punct
7	wortels	wortel	[wortel][s]	N(soort,mv,basis)	0.997993	O	B-NP	8	cnj
8	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	15	su
9	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	11	det
10	rode	rood	[rood][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	11	mod
11	saus	saus	[saus]	N(soort,ev,basis,zijd,stan)	0.998894	O	I-NP	8	cnj
12	op	op	[op]	VZ(init)	0.996355	O	B-PP	11	mod
13	het	het	[het]	LID(bep,stan,evon)	0.999914	O	B-NP	14	det
14	bord	bord	[bord]	N(soort,ev,basis,onz,stan)	0.998002	O	I-NP	12	obj1
15	ligt	liggen	[lig][t]	WW(pv,tgw,met-t)	0.999122	O	B-VP	0	ROOT
16	ook	ook	[ook]	BW()	0.999979	O	B-ADVP	15	mod
17	een	een	[een]	LID(onbep,stan,agr)	0.999734	O	B-NP	18	det
18	vork	vork	[vork]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	15	obj1

1	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	2	det
2	tafel	tafel	[tafel]	N(soort,ev,basis,zijd,stan)	0.998701	O	I-NP	0	ROOT
3	achter	achter	[achter]	VZ(init)	0.968750	O	B-PP	11	cnj
4	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	6	det
5	glazen	glazen	[glas][en]	ADJ(prenom,basis,zonder)	0.971429	O	I-NP	6	mod
6	wand	wand	[wand]	N(soort,ev,basis,zijd,stan)	0.998581	O	I-NP	3	obj1
7	waar	waar	[waar]	VNW(vb,adv-pron,obl,vol,3o,getal)	0.993548	O	B-SBAR	6	mod
8	groentes	groente	[groen][te][s]	N(soort,mv,basis)	0.995266	O	B-NP	10	obj1
9	op	op	[op]	VZ(fin)	0.885267	O	B-VP	10	pc
10	liggen	liggen	[lig][en]	WW(inf,vrij,zonder)	0.500000	O	I-VP	7	body
11	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
12	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	13	det
13	muur	muur	[muur]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	11	cnj
14	met	met	[met]	VZ(init)	0.999688	O	B-PP	13	mod
15	foto's	foto	[foto][s]	N(soort,mv,basis)	0.999328	O	B-NP	14	obj1
16	van	van	[van]	VZ(init)	0.999859	O	B-PP	15	mod
17	apen	aap	[aap][en]	N(soort,mv,basis)	0.998020	O	B-NP	16	obj1

1	een	een	[een]	LID(onbep,stan,agr)	0.991903	O	B-NP	0	ROOT
2	hardloop	hardlopen	[hard][loop]	WW(pv,tgw,ev)	0.974138	O	B-VP	0	ROOT
3	of	of	[of]	VG(neven)	0.997561	O	B-CONJP	6	det
4	wandelevenement	wandelevenement	[wand][e][levenement]	N(soort,ev,basis,onz,stan)	0.998536	O	B-NP	3	cnj
5	waar	waar	[waar]	VNW(vb,adv-pron,obl,vol,3o,getal)	0.995763	O	B-SBAR	4	mod
6	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999402	O	B-NP	11	obj1
7	in	in	[in]	VZ(init)	0.931125	O	B-PP	6	mod
8	blauwe	blauw	[blauw][e]	ADJ(prenom,basis,met-e,stan)	0.885728	O	B-NP	9	mod
9	shirts	shirt	[shirt][s]	N(soort,mv,basis)	0.666667	O	I-NP	7	obj1
10	bananen	banaan	[banaan][en]	N(soort,mv,basis)	0.998020	O	B-NP	9	mod
11	uitdelen	uitdelen	[uit][deel][en]	WW(inf,vrij,zonder)	0.916667	O	B-VP	2	vc
12	aan	aan	[aan]	VZ(init)	0.982558	O	B-PP	11	mod
13	deelnemers	deelnemer	[deel][neem][er][s]	N(soort,mv,basis)	0.998020	O	B-NP	12	obj1

1	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	2	det
2	familie	familie	[familie]	N(soort,ev,basis,zijd,stan)	0.997046	O	I-NP	0	ROOT
3	uit	uit	[uit]	VZ(init)	0.568395	O	B-PP	2	mod
4	indonesie	indonesie	[indonesie]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP	3	obj1
5	met	met	[met]	VZ(init)	0.999761	O	B-PP	4	mod
6	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	7	det
7	fruitwinkel	fruitwinkel	[fruit][winkel]	N(soort,ev,basis,zijd,stan)	0.684550	O	I-NP	5	obj1
8	waar	waar	[waar]	VNW(vb,adv-pron,obl,vol,3o,getal)	0.993548	O	B-SBAR	7	mod
9	bananen	banaan	[banaan][en]	N(soort,mv,basis)	0.997993	O	B-NP	10	cnj
10	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	8	body
11	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	12	det
12	krant	krant	[krant]	N(soort,ev,basis,zijd,stan)	0.998836	O	I-NP	13	obj1
13	ligt	liggen	[lig][t]	WW(pv,tgw,met-t)	0.999122	O	B-VP	10	cnj

1	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.996116	O	O	2	det
2	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999865	O	B-NP	0	ROOT
3	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.993730	O	B-SBAR	2	mod
4	op	op	[op]	VZ(init)	0.996560	O	B-PP	7	ld
5	een	een	[een]	LID(onbep,stan,agr)	0.985507	O	B-NP	6	det
6	skipiste	skipiste	[skie][piste]	N(soort,ev,basis,zijd,stan)	0.998813	O	I-NP	4	obj1
7	staan	staan	[sta]	WW(inf,vrij,zonder)	0.765957	O	B-VP	8	cnj
8	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	3	body
9	snowboarders	snowboarder	[snow][boar][der][s]	N(soort,mv,basis)	1.000000	O	B-NP	8	cnj
10	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.816274	O	B-SBAR	3	cnj
11	daarachter	daarachter	[daarachter]	BW()	0.996954	O	B-PP	15	mod
12	op	op	[op]	VZ(init)	0.990769	O	B-PP	15	mod
13	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	14	det
14	grond	grond	[grond]	N(soort,ev,basis,zijd,stan)	0.994845	O	I-NP	12	obj1
15	zitten	zitten	[zit][en]	WW(inf,vrij,zonder)	0.534784	O	B-VP	10	body

1	een	een	[een]	LID(onbep,stan,agr)	0.999789	O	B-NP	3	det
2	klein	klein	[klein]	ADJ(prenom,basis,zonder)	0.998588	O	I-NP	3	mod
3	jongetje	jongen	[jonge][netje]	N(soort,ev,dim,onz,stan)	0.999597	O	I-NP	15	su
4	met	met	[met]	VZ(init)	0.999761	O	B-PP	3	mod
5	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	6	det
6	zonnebril	zonnebril	[zon][e][bril]	N(soort,ev,basis,zijd,stan)	0.999061	O	I-NP	4	obj1
7	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.780446	O	B-SBAR	6	mod
8	op	op	[op]	VZ(init)	0.996560	O	B-PP	11	ld
9	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	10	det
10	moter	moter	[moter]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP	8	obj1
11	zit	zitten	[zit]	WW(pv,tgw,ev)	0.990385	O	B-VP	7	body
12	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	7	body
13	het	het	[het]	LID(bep,stan,evon)	0.964029	O	B-NP	14	det
14	stuur	stuur	[stuur]	N(soort,ev,basis,onz,stan)	0.760870	O	I-NP	12	cnj
15	wil	willen	[wil]	WW(pv,tgw,ev)	0.999351	O	B-VP	0	ROOT
16	vastpakken	vastpakken	[vastpakken]	WW(inf,vrij,zonder)	0.860000	O	I-VP	15	vc

1	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	2	det
2	skipiste	skipiste	[skie][piste]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	0	ROOT
3	met	met	[met]	VZ(init)	0.999688	O	B-PP	2	mod
4	bomen	boom	[boom][en]	N(soort,mv,basis)	0.998723	O	B-NP	3	obj1
5	waar	waar	[waar]	VNW(vb,adv-pron,obl,vol,3o,getal)	0.995763	O	B-SBAR	4	mod
6	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999402	O	B-NP	0	ROOT
7	vanaf	vanaf	[vanaf]	VZ(init)	0.871795	O	B-PP	6	mod
8	skien	skien	[skien]	N(soort,mv,basis)	0.941176	O	B-NP	7	obj1

1	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	2	det
2	parkeerplaats	parkeerplaats	[park][eer][plaats]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	10	cnj
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.992147	O	B-NP	6	det
5	oude	oud	[oud][e]	ADJ(prenom,basis,met-e,stan)	0.999790	O	I-NP	6	mod
6	bussen	bus	[bus][en]	N(soort,mv,basis)	0.999404	O	I-NP	3	obj1
7	voor	voor	[voor]	VZ(init)	0.997829	O	B-PP	6	mod
8	een	een	[een]	LID(onbep,stan,agr)	0.999100	O	B-NP	9	det
9	rotswand	rotswand	[rots][wand]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	7	obj1
10	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
11	oranje	oranje	[oranje]	ADJ(prenom,basis,zonder)	1.000000	O	B-NP	12	mod
12	paaltjes	paal	[paal][tje][s]	N(soort,mv,dim)	0.998000	O	I-NP	10	cnj

