1	Drie	drie	[drie]	TW(hoofd,prenom,stan)	0.996795	O	B-NP	2	det
7	geel	geel	[geel]	ADJ(prenom,basis,zonder)	1.000000	O	B-NP	8	mod
8	stoplicht	stoplicht	[stop][licht]	N(soort,ev,basis,onz,stan)	0.888889	O	I-NP	5	obj1
9	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
10	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.992147	O	B-NP	12	det
11	groene	groen	[groen][e]	ADJ(prenom,basis,met-e,stan)	0.998894	O	I-NP	12	mod
12	straatnaambordjes	straatnaambord	[straat][naam][bord][je][s]	N(soort,mv,dim)	0.993506	O	B-NP	9	cnj
13	.	.	[.]	LET()	1.000000	O	O	12	punct
14	Op	op	[op]	VZ(init)	0.998182	O	B-PP	12	mod
15	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	16	det
16	stoep	stoep	[stoep]	N(soort,ev,basis,zijd,stan)	0.993333	O	I-NP	14	obj1
17	lopen	lopen	[loop][en]	WW(inf,vrij,zonder)	0.500000	O	B-VP	14	obj1
18	een	een	[een]	LID(onbep,stan,agr)	0.999522	O	B-NP	19	det
19	aantal	aantal	[aan][tal]	N(soort,ev,basis,onz,stan)	0.999790	O	I-NP	17	obj1
20	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999402	O	I-NP	19	mod
21	langs	langs	[langs]	VZ(init)	0.715439	O	B-PP	20	mod
22	etalages	etalage	[etaleer][age][s]	N(soort,mv,basis)	0.990748	O	B-NP	21	obj1
23	.	.	[.]	LET()	1.000000	O	O	22	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	bureau	bureau	[bureau]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	0	ROOT
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	daarop	daarop	[daar][op]	BW()	0.994536	O	B-PP	3	mod
5	een	een	[een]	LID(onbep,stan,agr)	0.998962	O	B-NP	6	det
6	computer	computer	[computer]	N(soort,ev,basis,zijd,stan)	0.999633	O	I-NP	16	cnj
7	,	,	[,]	LET()	1.000000	O	O	6	punct
8	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	9	det
9	laptop	laptop	[laptop]	N(soort,ev,basis,zijd,stan)	0.999633	O	I-NP	6	app
10	,	,	[,]	LET()	1.000000	O	O	9	punct
11	een	een	[een]	LID(onbep,stan,agr)	0.999528	O	B-NP	12	det
12	toetsenbord	toetsenbord	[toets][en][bord]	N(soort,ev,basis,onz,stan)	0.999486	O	I-NP	9	mod
13	,	,	[,]	LET()	1.000000	O	O	12	punct
14	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	15	det
15	muis	muis	[muis]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	16	cnj
16	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	3	obj1
17	een	een	[een]	LID(onbep,stan,agr)	0.999780	O	B-NP	20	det
18	erg	erg	[erg]	ADJ(vrij,basis,zonder)	0.998435	O	I-NP	19	mod
19	rommelig	rommelig	[rommel][ig]	ADJ(vrij,basis,zonder)	0.500000	O	I-NP	20	mod
20	postvakje	postvak	[post][vak][je]	N(soort,ev,dim,onz,stan)	0.999548	O	I-NP	3	obj1
21	.	.	[.]	LET()	1.000000	O	O	20	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	aantal	aantal	[aan][tal]	N(soort,ev,basis,onz,stan)	0.999790	O	I-NP	4	su
3	mensen	mens	[mens][en]	N(soort,mv,basis)	0.995370	O	I-NP	2	mod
4	zit	zitten	[zit]	WW(pv,tgw,ev)	0.997706	O	B-VP	0	ROOT
5	in	in	[in]	VZ(init)	0.857143	O	B-PP	4	ld
6	een	een	[een]	LID(onbep,stan,agr)	0.999837	O	B-NP	7	det
7	restaurant	restaurant	[restaureer][ant]	N(soort,ev,basis,onz,stan)	0.997792	O	I-NP	5	obj1
8	aan	aan	[aan]	VZ(init)	0.995074	O	B-PP	7	mod
9	tafel	tafel	[tafel]	N(soort,ev,basis,zijd,stan)	0.998865	O	B-NP	8	obj1
10	.	.	[.]	LET()	1.000000	O	O	9	punct
11	Op	op	[op]	VZ(init)	0.998182	O	B-PP	14	ld
12	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	13	det
13	tafel	tafel	[tafel]	N(soort,ev,basis,zijd,stan)	0.998813	O	I-NP	11	obj1
14	staan	staan	[sta]	WW(pv,tgw,mv)	1.000000	O	B-VP	0	ROOT
15	glazen	glas	[glas][en]	N(soort,mv,basis)	0.711712	O	B-NP	16	cnj
16	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	14	su
17	flessen	fles	[fles][en]	N(soort,mv,basis)	0.992701	O	B-NP	16	cnj
18	wijn	wijn	[wijn]	N(soort,ev,basis,zijd,stan)	0.998077	O	I-NP	17	mod
19	.	.	[.]	LET()	1.000000	O	O	18	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	3	det
2	grote	groot	[groot][e]	ADJ(prenom,basis,met-e,stan)	0.990145	O	I-NP	3	mod
3	televisie	televisie	[televisie]	N(soort,ev,basis,zijd,stan)	0.998794	O	I-NP	4	su
4	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.936170	O	B-VP	0	ROOT
5	aan	aan	[aan]	VZ(fin)	0.875862	O	O	4	svp
6	op	op	[op]	VZ(init)	0.974522	O	B-PP	4	mod
7	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	9	det
8	zwart	zwart	[zwart]	ADJ(prenom,basis,zonder)	0.962963	O	I-NP	9	mod
9	televisiemeubel	televisiemeubel	[televis][ie][meubel]	N(soort,ev,basis,onz,stan)	0.999409	O	I-NP	6	obj1
10	.	.	[.]	LET()	1.000000	O	O	9	punct
11	Links	links	[links]	ADJ(vrij,basis,zonder)	0.923077	O	B-ADVP	15	mod
12	van	van	[van]	VZ(init)	0.999849	O	B-PP	11	mod
13	het	het	[het]	LID(bep,stan,evon)	0.999914	O	B-NP	14	det
14	televisiemeubel	televisiemeubel	[televis][ie][meubel]	N(soort,ev,basis,onz,stan)	0.997085	O	I-NP	12	obj1
15	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.925000	O	B-VP	0	ROOT
16	een	een	[een]	LID(onbep,stan,agr)	0.999907	O	B-NP	17	det
17	kastje	kast	[kast][je]	N(soort,ev,dim,onz,stan)	0.999597	O	I-NP	21	su
18	met	met	[met]	VZ(init)	0.999480	O	B-PP	17	mod
19	daarin	daarin	[daar][in]	BW()	0.997988	O	B-PP	21	mod
20	dvd	dvd	[dvd]	N(soort,ev,basis,zijd,stan)	0.997691	O	B-NP	21	predc
21	's	zijn	['s]	WW(pv,tgw,ev)	0.994429	O	B-ADVP	0	ROOT
22	.	.	[.]	LET()	1.000000	O	O	21	punct
23	Rechts	rechts	[rechts]	ADJ(vrij,basis,zonder)	0.988761	O	B-NP	27	mod
24	van	van	[van]	VZ(init)	0.999849	O	B-PP	27	pc
25	het	het	[het]	LID(bep,stan,evon)	0.702075	O	B-NP	26	det
26	tv-meubel	tv-meubel	[tv-meubel]	N(soort,ev,basis,onz,stan)	1.000000	O	I-NP	24	obj1
27	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.925000	O	B-VP	0	ROOT
28	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	29	det
29	sta-lamp	sta-lamp	[sta][lamp]	N(soort,ev,basis,zijd,stan)	0.607752	O	I-NP	27	su
30	.	.	[.]	LET()	1.000000	O	O	29	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	kamer	kamer	[kamer]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	7	cnj
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	veel	veel	[veel]	VNW(onbep,grad,stan,prenom,zonder,agr,basis)	0.963636	O	B-NP	6	det
5	blauwe	blauw	[blauw][e]	ADJ(prenom,basis,met-e,stan)	0.999143	O	I-NP	6	mod
6	stoelen	stoel	[stoel][en]	N(soort,mv,basis)	0.997993	O	I-NP	3	obj1
7	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	14	su
8	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	10	det
9	geblokte	geblokt	[ge][blok][t][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	10	mod
10	vloer	vloer	[vloer]	N(soort,ev,basis,zijd,stan)	0.999705	O	I-NP	7	cnj
11	.	.	[.]	LET()	1.000000	O	O	10	punct
12	Twee	twee	[twee]	TW(hoofd,prenom,stan)	0.661191	O	B-NP	13	det
13	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999865	O	I-NP	14	su
14	staan	staan	[sta]	WW(pv,tgw,mv)	0.596154	O	B-VP	0	ROOT
15	op	op	[op]	VZ(init)	0.997760	O	B-PP	14	predc
16	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	17	det
17	voorgrond	voorgrond	[voor][grond]	N(soort,ev,basis,zijd,stan)	0.999461	O	I-NP	18	cnj
18	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	15	obj1
19	een	een	[een]	LID(onbep,stan,agr)	0.999522	O	B-NP	20	det
20	aantal	aantal	[aan][tal]	N(soort,ev,basis,onz,stan)	0.999790	O	I-NP	22	su
21	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999865	O	I-NP	20	mod
22	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.973585	O	B-VP	18	cnj
23	op	op	[op]	VZ(init)	0.997760	O	B-PP	22	ld
24	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	25	det
25	achtergrond	achtergrond	[achter][grond]	N(soort,ev,basis,zijd,stan)	0.998077	O	I-NP	23	obj1
26	.	.	[.]	LET()	1.000000	O	O	25	punct
27	Links	links	[links]	ADJ(vrij,basis,zonder)	0.700000	O	B-ADVP	28	predc
28	zit	zitten	[zit]	WW(pv,tgw,ev)	0.994691	O	B-VP	0	ROOT
29	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	30	det
30	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	28	su
31	op	op	[op]	VZ(init)	0.995342	O	B-PP	30	mod
32	een	een	[een]	LID(onbep,stan,agr)	0.999286	O	B-NP	33	det
33	stoel	stoel	[stoel]	N(soort,ev,basis,zijd,stan)	0.998077	O	I-NP	31	obj1
34	.	.	[.]	LET()	1.000000	O	O	33	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	buitenplaats	buitenplaats	[buiten][plaats]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP	5	obj1
3	van	van	[van]	VZ(init)	0.983193	O	B-PP	2	mod
4	bovenaf	bovenaf	[bovenaf]	BW()	0.998163	O	B-ADVP	3	obj1
5	gefotografeerd	fotograferen	[ge][fotografeer][d]	WW(vd,vrij,zonder)	0.998941	O	B-VP	0	ROOT
6	.	.	[.]	LET()	1.000000	O	O	5	punct
7	Twee	twee	[twee]	TW(hoofd,prenom,stan)	0.661191	O	B-NP	9	det
8	lege	leeg	[leeg][e]	ADJ(prenom,basis,met-e,stan)	0.999790	O	I-NP	9	mod
9	stoelen	stoel	[stoel][en]	N(soort,mv,basis)	0.999315	O	I-NP	0	ROOT
10	met	met	[met]	VZ(init)	0.999728	O	B-PP	9	mod
11	armleuning	armleuning	[arm][leun][ing]	N(soort,ev,basis,zijd,stan)	0.998813	O	B-NP	10	obj1
12	staan	staan	[sta]	WW(inf,vrij,zonder)	0.500000	O	B-VP	13	None
13	in	in	[in]	VZ(init)	0.999350	O	B-PP	11	mod
14	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	15	det
15	zon	zon	[zon]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	13	obj1
16	met	met	[met]	VZ(init)	0.999480	O	B-PP	17	mod
17	op	op	[op]	VZ(init)	0.997760	O	B-PP	15	mod
18	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	19	det
19	achtergrond	achtergrond	[achter][grond]	N(soort,ev,basis,zijd,stan)	0.995781	O	I-NP	17	obj1
20	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.992138	O	B-NP	23	det
21	grote	groot	[groot][e]	ADJ(prenom,basis,met-e,stan)	0.990145	O	I-NP	23	mod
22	blauwe	blauw	[blauw][e]	ADJ(prenom,basis,met-e,stan)	0.999143	O	I-NP	23	mod
23	bloempotten	bloempot	[bloem][pot][en]	N(soort,mv,basis)	0.999588	O	I-NP	0	ROOT
24	.	.	[.]	LET()	1.000000	O	O	23	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	vrouw	vrouw	[vrouw]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	10	su
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	zwart	zwart	[zwart]	ADJ(vrij,basis,zonder)	0.893617	O	B-ADJP	5	mod
5	lang	lang	[lang]	ADJ(prenom,basis,zonder)	0.709677	O	B-NP	6	predc
6	haar	haar	[haar]	N(soort,ev,basis,onz,stan)	1.000000	O	I-NP	7	cnj
7	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	3	obj1
8	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	9	det
9	zonnebril	zonnebril	[zon][e][bril]	N(soort,ev,basis,zijd,stan)	0.998984	O	I-NP	7	cnj
10	neemt	nemen	[neem][t]	WW(pv,tgw,met-t)	0.999485	O	B-VP	16	cnj
11	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	12	det
12	slok	slok	[slok]	N(soort,ev,basis,zijd,stan)	0.999268	O	I-NP	10	obj1
13	van	van	[van]	VZ(init)	0.999237	O	B-PP	12	mod
14	haar	haar	[haar]	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.653384	O	B-NP	15	det
15	drankje	drank	[drank][je]	N(soort,ev,dim,onz,stan)	0.999323	O	I-NP	13	obj1
16	en	en	[en]	VG(neven)	0.999456	O	B-CONJP	0	ROOT
17	houdt	houden	[houd][t]	WW(pv,tgw,met-t)	0.999772	O	B-VP	16	cnj
18	met	met	[met]	VZ(init)	0.999480	O	B-PP	17	mod
19	haar	haar	[haar]	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.998706	O	B-NP	20	det
20	rechterhand	rechterhand	[rechter][hand]	N(soort,ev,basis,zijd,stan)	0.996536	O	I-NP	18	obj1
21	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	22	det
22	donut	donut	[donut]	N(soort,ev,basis,zijd,stan)	0.993197	O	I-NP	17	obj1
23	vast	vast	[vast]	ADJ(vrij,basis,zonder)	0.942857	O	O	17	predc
24	.	.	[.]	LET()	1.000000	O	O	23	punct

1	Een	een	[een]	TW(hoofd,vrij)	0.536842	O	B-NP	14	su
2	van	van	[van]	VZ(init)	0.985856	O	B-PP	1	mod
3	bovenaf	bovenaf	[bovenaf]	BW()	0.997264	O	B-ADVP	4	mod
4	gefotografeerde	fotograferen	[ge][fotografeer][de]	WW(vd,prenom,met-e)	0.894929	O	B-NP	5	mod
5	ruimte	ruimte	[ruim][te]	N(soort,ev,basis,zijd,stan)	0.998077	O	I-NP	2	obj1
6	.	.	[.]	LET()	1.000000	O	O	5	punct
7	Er	er	[er]	VNW(aanw,adv-pron,stan,red,3,getal)	0.998121	O	B-ADVP	8	mod
8	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.925000	O	B-VP	2	body
9	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	11	det
10	gele	geel	[geel][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	11	mod
11	bank	bank	[bank]	N(soort,ev,basis,zijd,stan)	0.999633	O	I-NP	8	obj1
12	,	,	[,]	LET()	1.000000	O	O	11	punct
13	er	er	[er]	VNW(aanw,adv-pron,stan,red,3,getal)	0.988333	O	B-ADVP	14	mod
14	ligt	liggen	[lig][t]	WW(pv,tgw,met-t)	0.999122	O	B-VP	0	ROOT
15	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	17	det
16	witte	wit	[wit][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	17	mod
17	kat	kat	[kat]	N(soort,ev,basis,zijd,stan)	0.998454	O	I-NP	26	su
18	met	met	[met]	VZ(init)	0.999496	O	B-PP	17	mod
19	zwarte	zwart	[zwart][e]	ADJ(prenom,basis,met-e,stan)	0.998711	O	B-NP	20	mod
20	vlekken	vlek	[vlek][en]	N(soort,mv,basis)	0.995266	O	I-NP	18	obj1
21	op	op	[op]	VZ(init)	0.996568	O	B-PP	20	mod
22	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	23	det
23	vloer	vloer	[vloer]	N(soort,ev,basis,zijd,stan)	0.999461	O	I-NP	24	cnj
24	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	21	obj1
25	er	er	[er]	VNW(aanw,adv-pron,stan,red,3,getal)	0.988333	O	B-ADVP	26	mod
26	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.925000	O	B-VP	0	ROOT
27	een	een	[een]	LID(onbep,stan,agr)	0.999528	O	B-NP	28	det
28	bureau	bureau	[bureau]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	26	obj1
29	met	met	[met]	VZ(init)	0.999761	O	B-PP	28	mod
30	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	31	det
31	computer	computer	[computer]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	32	cnj
32	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	29	obj1
33	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	34	det
34	laptop	laptop	[laptop]	N(soort,ev,basis,zijd,stan)	0.998115	O	I-NP	32	cnj
35	erop	erop	[er][op]	BW()	0.996315	O	B-PP	34	mod
36	.	.	[.]	LET()	1.000000	O	O	35	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	3	su
3	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.902017	O	B-VP	0	ROOT
4	in	in	[in]	VZ(init)	0.996960	O	B-PP	3	ld
5	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	7	det
6	hoge	hoog	[hoog][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	7	mod
7	ruimte	ruimte	[ruim][te]	N(soort,ev,basis,zijd,stan)	0.998454	O	I-NP	4	obj1
8	met	met	[met]	VZ(init)	0.999480	O	B-PP	7	mod
9	veel	veel	[veel]	VNW(onbep,grad,stan,prenom,zonder,agr,basis)	0.941176	O	B-NP	11	det
10	rode	rood	[rood][e]	ADJ(prenom,basis,met-e,stan)	0.999790	O	I-NP	11	mod
11	accenten	accent	[accent][en]	N(soort,mv,basis)	0.998847	O	I-NP	8	obj1
12	,	,	[,]	LET()	1.000000	O	O	11	punct
13	waaronder	waaronder	[waar][onder]	BW()	0.998419	O	B-SBAR	11	mod
14	de	de	[de]	LID(bep,stan,rest)	0.999852	O	B-NP	15	det
15	muren	muur	[muur][en]	N(soort,mv,basis)	0.999086	O	I-NP	13	body
16	.	.	[.]	LET()	1.000000	O	O	15	punct
17	Er	er	[er]	VNW(aanw,adv-pron,stan,red,3,getal)	0.998121	O	B-ADVP	18	mod
18	ligt	liggen	[lig][t]	WW(pv,tgw,met-t)	0.999122	O	B-VP	0	ROOT
19	een	een	[een]	LID(onbep,stan,agr)	0.999789	O	B-NP	21	det
20	groot	groot	[groot]	ADJ(prenom,basis,zonder)	0.559331	O	I-NP	21	mod
21	kleed	kleed	[kleed]	N(soort,ev,basis,onz,stan)	0.864865	O	I-NP	18	su
22	.	.	[.]	LET()	1.000000	O	O	21	punct
23	De	de	[de]	LID(bep,stan,rest)	0.998543	O	B-NP	24	det
24	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	25	su
25	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.937183	O	B-VP	0	ROOT
26	naast	naast	[naast]	VZ(init)	0.917140	O	B-PP	25	ld
27	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	29	det
28	versierde	versierde	[ver][sierd][e]	ADJ(prenom,basis,met-e,stan)	0.600000	O	I-NP	29	mod
29	kerstboom	kerstboom	[kerst][boom]	N(soort,ev,basis,zijd,stan)	0.999705	O	I-NP	26	obj1
30	.	.	[.]	LET()	1.000000	O	O	29	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	aantal	aantal	[aan][tal]	N(soort,ev,basis,onz,stan)	0.999790	O	I-NP	3	det
3	mannen	man	[man][en]	N(soort,mv,basis)	0.998436	O	I-NP	4	obj1
4	zit	zitten	[zit]	WW(pv,tgw,ev)	0.962963	O	B-VP	0	ROOT
5	aan	aan	[aan]	VZ(init)	0.983740	O	B-PP	4	ld
6	tafel	tafel	[tafel]	N(soort,ev,basis,zijd,stan)	0.999117	O	B-NP	5	obj1
7	te	te	[te]	VZ(init)	0.907459	O	B-VP	4	mod
8	eten	eten	[eet][en]	WW(inf,vrij,zonder)	0.837563	O	I-VP	7	body
9	.	.	[.]	LET()	1.000000	O	O	8	punct
10	Op	op	[op]	VZ(init)	0.998182	O	B-PP	13	mod
11	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	12	det
12	tafel	tafel	[tafel]	N(soort,ev,basis,zijd,stan)	0.998813	O	I-NP	10	obj1
13	staan	staan	[sta]	WW(pv,tgw,mv)	0.725000	O	B-VP	0	ROOT
14	een	een	[een]	LID(onbep,stan,agr)	0.999522	O	B-NP	15	det
15	aantal	aantal	[aan][tal]	N(soort,ev,basis,onz,stan)	0.999790	O	I-NP	13	obj1
16	flesjes	fles	[fles][je][s]	N(soort,mv,dim)	0.998000	O	I-NP	15	mod
17	cola	cola	[cola]	N(soort,ev,basis,zijd,stan)	0.998077	O	B-NP	16	mod
18	.	.	[.]	LET()	1.000000	O	O	17	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	bureau	bureau	[bureau]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	13	su
3	met	met	[met]	VZ(init)	0.999761	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	5	det
5	computer	computer	[computer]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	6	cnj
6	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	3	obj1
7	veel	veel	[veel]	VNW(onbep,grad,stan,prenom,zonder,agr,basis)	0.973026	O	B-NP	8	det
8	rommel	rommel	[rommel]	N(soort,ev,basis,zijd,stan)	0.995349	O	I-NP	6	cnj
9	.	.	[.]	LET()	1.000000	O	O	8	punct
10	Onder	onder	[onder]	VZ(init)	0.996135	O	B-PP	8	mod
11	het	het	[het]	LID(bep,stan,evon)	0.999914	O	B-NP	12	det
12	bureau	bureau	[bureau]	N(soort,ev,basis,onz,stan)	0.998002	O	I-NP	10	obj1
13	ligt	liggen	[lig][t]	WW(pv,tgw,met-t)	0.999122	O	B-VP	0	ROOT
14	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	16	det
15	blauwe	blauw	[blauw][e]	ADJ(prenom,basis,met-e,stan)	0.998739	O	I-NP	16	mod
16	skippybal	skippybal	[skippybal]	N(soort,ev,basis,zijd,stan)	0.999705	O	I-NP	13	su
17	.	.	[.]	LET()	1.000000	O	O	16	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	paard	paard	[paard]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	0	ROOT
3	met	met	[met]	VZ(init)	0.999761	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	5	det
5	kar	kar	[kar]	N(soort,ev,basis,zijd,stan)	0.998115	O	I-NP	3	obj1
6	erachter	erachter	[erachter]	BW()	0.997264	O	B-PP	3	mod
7	waar	waar	[waar]	VNW(vb,adv-pron,obl,vol,3o,getal)	0.666667	O	B-SBAR	6	mod
8	dozen	doos	[doos][en]	N(soort,mv,basis)	0.995266	O	B-NP	10	obj1
9	op	op	[op]	VZ(fin)	0.972222	O	B-VP	10	svp
10	staan	staan	[sta]	WW(inf,vrij,zonder)	0.684932	O	I-VP	7	body
11	met	met	[met]	VZ(init)	0.999688	O	B-PP	10	mod
12	bananen	banaan	[banaan][en]	N(soort,mv,basis)	0.999421	O	B-NP	11	obj1
13	erin	erin	[er][in]	BW()	0.992565	O	B-PP	10	mod
14	.	.	[.]	LET()	1.000000	O	O	13	punct
15	Er	er	[er]	VNW(aanw,adv-pron,stan,red,3,getal)	0.998121	O	B-ADVP	16	mod
16	lopen	lopen	[loop][en]	WW(pv,tgw,mv)	0.708333	O	B-VP	0	ROOT
17	een	een	[een]	LID(onbep,stan,agr)	0.999522	O	B-NP	18	det
18	aantal	aantal	[aan][tal]	N(soort,ev,basis,onz,stan)	0.999790	O	I-NP	16	obj1
19	mensen	mens	[mens][en]	N(soort,mv,basis)	0.996139	O	I-NP	18	mod
20	op	op	[op]	VZ(init)	0.997543	O	B-PP	19	mod
21	straat	straat	[straat]	N(soort,ev,basis,zijd,stan)	0.998865	O	B-NP	20	obj1
22	.	.	[.]	LET()	1.000000	O	O	21	punct
23	Op	op	[op]	VZ(init)	0.998182	O	B-PP	16	mod
24	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	25	det
25	achtergrond	achtergrond	[achter][grond]	N(soort,ev,basis,zijd,stan)	0.998813	O	I-NP	23	obj1
26	staan	staan	[sta]	WW(inf,vrij,zonder)	0.736842	O	B-VP	16	vc
27	auto	auto	[auto]	N(soort,ev,basis,zijd,stan)	0.999220	O	B-NP	28	predc
28	's	zijn	['s]	WW(pv,tgw,ev)	0.994429	O	I-NP	0	ROOT
29	.	.	[.]	LET()	1.000000	O	O	28	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	voetbalveld	voetbalveld	[voet][bal][veld]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	0	ROOT
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	op	op	[op]	VZ(init)	0.997760	O	B-PP	3	predc
5	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	6	det
6	voorgrond	voorgrond	[voor][grond]	N(soort,ev,basis,zijd,stan)	0.996536	O	I-NP	4	obj1
7	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	8	det
8	keeper	keeper	[keeper]	N(soort,ev,basis,zijd,stan)	0.998566	O	I-NP	3	obj1
9	in	in	[in]	VZ(init)	0.996805	O	B-PP	8	mod
10	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	12	det
11	donker	donker	[donker]	ADJ(prenom,basis,zonder)	1.000000	O	I-NP	12	mod
12	trainingspak	trainingspak	[train][ing][s][pak]	N(soort,ev,basis,onz,stan)	0.992114	O	I-NP	9	obj1
13	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.866616	O	B-SBAR	12	mod
14	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	15	det
15	bal	bal	[bal]	N(soort,ev,basis,zijd,stan)	0.964286	O	I-NP	19	su
16	in	in	[in]	VZ(init)	0.990338	O	B-PP	15	mod
17	zijn	zijn	[zijn]	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.656047	O	B-NP	18	det
